Voter ID,County,Candidate
11499806,Bamoo,O'Tooley
19161829,Marsh,Khan
15512105,Queen,O'Tooley
10537922,Bamoo,O'Tooley
18745463,Marsh,Khan
10325286,Queen,Khan
14362332,Bamoo,Khan
18305552,Marsh,Li
15607034,Marsh,Khan
18661427,Marsh,Khan
19896231,Marsh,Correy
10227415,Marsh,Li
16644674,Marsh,Khan
18224870,Marsh,Khan
18765211,Bamoo,O'Tooley
15220752,Queen,Khan
10626021,Marsh,Khan
15736002,Marsh,Khan
19880947,Raffah,Khan
12186179,Marsh,Li
10985590,Bamoo,Khan
19043351,Marsh,Khan
18913866,Queen,Khan
19185354,Queen,Correy
11172237,Marsh,Khan
15957880,Marsh,Khan
11350109,Marsh,Khan
17321122,Trandee,Khan
13695663,Marsh,Khan
11376240,Marsh,Khan
16679602,Marsh,Li
11480527,Marsh,Khan
15109895,Marsh,O'Tooley
17191968,Marsh,Khan
15662225,Queen,Khan
11995477,Bamoo,Correy
15628110,Marsh,Correy
13829039,Marsh,Correy
19689891,Marsh,Khan
12844352,Marsh,Correy
14423390,Marsh,Khan
19240351,Marsh,Correy
12310258,Trandee,Khan
19581724,Queen,Khan
14877795,Marsh,Khan
10483672,Queen,Khan
12230770,Marsh,O'Tooley
14128689,Marsh,Khan
15521114,Marsh,Correy
12796826,Marsh,Khan
10370699,Marsh,Khan
19984221,Bamoo,Correy
10767784,Queen,Correy
10473719,Queen,Correy
16127862,Queen,Khan
18294637,Marsh,Khan
16249643,Queen,Khan
11281307,Bamoo,Khan
13543472,Queen,Li
15142028,Bamoo,Khan
18553730,Marsh,Khan
10722849,Marsh,Li
15062646,Marsh,Li
18805925,Marsh,Khan
16785099,Marsh,Khan
16895885,Queen,Li
12851324,Queen,Khan
14445260,Marsh,Khan
12733558,Bamoo,Khan
16203652,Queen,Khan
10208253,Marsh,Correy
18816821,Marsh,Li
13241557,Marsh,Khan
14200537,Marsh,Khan
18055472,Marsh,Khan
13042676,Marsh,Khan
18646954,Marsh,Khan
16905084,Marsh,Correy
17565992,Queen,Li
19258868,Bamoo,Khan
18955979,Marsh,Correy
17009637,Marsh,Khan
12780988,Marsh,Correy
16070755,Queen,Khan
19864909,Marsh,Khan
13320898,Marsh,Khan
13402355,Marsh,Khan
12636423,Bamoo,Khan
11825145,Marsh,Khan
10876874,Marsh,Correy
10855376,Marsh,Correy
18651492,Marsh,Li
17171213,Marsh,Khan
10609114,Queen,Khan
16870939,Marsh,Khan
12505637,Marsh,Khan
19451732,Marsh,Khan
14160202,Marsh,Khan
14241892,Marsh,Khan
18223448,Marsh,Khan
13967995,Marsh,Correy
16492557,Marsh,Khan
18221536,Marsh,Khan
16278212,Marsh,Khan
16433439,Marsh,Khan
18954952,Marsh,Khan
17939197,Marsh,Khan
18294097,Marsh,Khan
11828781,Marsh,Khan
16222563,Bamoo,Li
12759727,Marsh,Li
15892467,Marsh,Correy
12490107,Marsh,Correy
19872339,Marsh,Khan
12818060,Trandee,Correy
12741454,Marsh,Khan
19726723,Marsh,Khan
17699039,Marsh,Correy
18190112,Marsh,Khan
15375532,Marsh,Khan
10813958,Marsh,Khan
19286165,Marsh,Khan
11618725,Raffah,Khan
11254664,Marsh,Li
10091330,Bamoo,Khan
11398018,Bamoo,Khan
15361989,Marsh,Correy
16076053,Marsh,Khan
19394004,Marsh,Correy
17992908,Marsh,Khan
12008408,Marsh,Correy
19029296,Marsh,Khan
19883794,Marsh,Khan
19746593,Marsh,Khan
14847735,Marsh,Khan
10502099,Marsh,Khan
12365251,Marsh,Khan
17358425,Marsh,O'Tooley
19554171,Raffah,Khan
13383472,Marsh,Khan
15891170,Marsh,Khan
14583576,Bamoo,Khan
19145525,Marsh,Khan
14476775,Marsh,Correy
16444273,Marsh,Correy
14938837,Marsh,Li
10435720,Marsh,Khan
19681004,Marsh,Khan
17984650,Bamoo,Khan
17147036,Queen,Khan
16384233,Bamoo,Khan
10828269,Marsh,Khan
14365185,Marsh,Khan
17417710,Marsh,Khan
10517986,Queen,Khan
13494696,Raffah,Khan
15227817,Marsh,Khan
10311670,Marsh,Khan
19202258,Marsh,Li
14873215,Queen,Correy
19081106,Queen,Khan
11523039,Marsh,Khan
11301589,Marsh,Khan
15936689,Marsh,Khan
10411913,Raffah,Khan
16883042,Queen,Khan
15977758,Trandee,Correy
13528112,Marsh,Khan
11560404,Marsh,Khan
10830594,Marsh,Correy
17097324,Marsh,Li
19502126,Marsh,Khan
14671150,Marsh,Li
18779900,Marsh,Li
19124112,Queen,Khan
16091295,Marsh,Li
13896433,Queen,Khan
19563252,Marsh,O'Tooley
12791142,Marsh,Correy
10450961,Queen,Khan
14904450,Marsh,Khan
12821527,Bamoo,Khan
16062383,Marsh,Khan
17669476,Marsh,Khan
14097633,Raffah,Khan
12851260,Marsh,Correy
16941955,Marsh,Khan
18415756,Marsh,Khan
16939549,Queen,Li
16678861,Queen,Khan
15331413,Bamoo,Khan
16324627,Marsh,Correy
19963110,Queen,Correy
13300779,Marsh,Li
15882257,Marsh,Khan
16225182,Marsh,Khan
12242480,Marsh,Correy
17990422,Queen,Khan
11934323,Queen,Khan
16205345,Bamoo,Correy
17467807,Marsh,Khan
12726433,Queen,Khan
13766311,Marsh,Khan
11480960,Queen,Khan
12206589,Marsh,Correy
13608060,Marsh,Khan
14119457,Trandee,Correy
13590198,Marsh,Li
15356591,Queen,O'Tooley
12321024,Marsh,Khan
17424672,Raffah,Correy
11460133,Marsh,Khan
11698190,Marsh,Khan
14577554,Marsh,Khan
15417535,Marsh,Correy
12198437,Queen,Correy
12829203,Queen,Correy
16961054,Marsh,Correy
16799523,Marsh,Khan
19050051,Marsh,Khan
13176409,Bamoo,Khan
19274189,Marsh,Khan
16224832,Marsh,Correy
12216380,Bamoo,Li
15740735,Raffah,Correy
11749879,Marsh,O'Tooley
10265233,Queen,Correy
10570385,Queen,Khan
18100296,Bamoo,Li
16887213,Marsh,O'Tooley
14722172,Bamoo,Li
12243410,Marsh,Khan
11496511,Marsh,Khan
17046300,Marsh,Khan
14501547,Marsh,Khan
18023522,Marsh,Khan
10014638,Queen,Li
19458218,Marsh,Li
18434807,Marsh,Correy
12287049,Queen,Khan
15610915,Marsh,Khan
18496651,Marsh,Khan
17782949,Marsh,Li
12747641,Bamoo,Li
10674890,Queen,Khan
18433639,Marsh,Correy
14614608,Bamoo,Khan
12929367,Marsh,Khan
18546145,Marsh,Khan
17011811,Queen,Khan
15587901,Queen,Khan
19865659,Bamoo,Khan
11854698,Marsh,Khan
15442012,Marsh,Khan
17731687,Marsh,Khan
16973777,Queen,Khan
16881390,Raffah,Khan
10753619,Bamoo,Correy
16310791,Bamoo,Li
14876121,Bamoo,Correy
16728845,Marsh,O'Tooley
19513780,Trandee,Khan
15248470,Queen,Khan
14566091,Queen,Khan
16861248,Queen,Khan
12343701,Queen,Khan
12095152,Marsh,Khan
17338000,Marsh,Li
13717128,Marsh,Correy
19238531,Bamoo,Khan
17900073,Marsh,Khan
14402864,Trandee,Khan
10858293,Trandee,Khan
16348898,Queen,Khan
18709885,Marsh,Correy
19066378,Queen,Khan
12092215,Marsh,Khan
12817525,Queen,Khan
18063036,Bamoo,Khan
10960083,Marsh,Khan
12582571,Marsh,Correy
14089638,Marsh,Li
17228768,Queen,Khan
11831829,Marsh,Khan
13571750,Bamoo,Correy
19929759,Marsh,Khan
19612008,Marsh,Khan
15264889,Marsh,Khan
19438366,Marsh,Li
17478612,Marsh,Correy
10786995,Marsh,Khan
13637919,Queen,Khan
19239094,Bamoo,Khan
13246949,Bamoo,Correy
16820210,Queen,Khan
10181654,Trandee,O'Tooley
19552581,Marsh,Khan
12851778,Trandee,Khan
19608701,Marsh,Khan
14838158,Marsh,Correy
12158490,Marsh,Khan
13942687,Raffah,Khan
10101737,Marsh,Khan
14877415,Marsh,Khan
15165065,Queen,Khan
11387127,Marsh,Khan
14377783,Raffah,Correy
10534489,Marsh,Khan
16870333,Bamoo,Khan
10179177,Marsh,Khan
17713020,Marsh,Khan
13547766,Marsh,Khan
19577085,Marsh,Khan
13589559,Queen,Khan
15664762,Trandee,Khan
12397052,Marsh,Khan
18465111,Marsh,Khan
16735761,Bamoo,Correy
16390152,Marsh,Li
11963316,Bamoo,Khan
18985762,Queen,Correy
12795060,Marsh,Khan
15224495,Marsh,Li
13615184,Trandee,Khan
12107955,Marsh,Correy
12009036,Marsh,Li
18382982,Marsh,O'Tooley
14571650,Queen,Khan
10137169,Bamoo,Khan
14130543,Bamoo,Khan
13947026,Marsh,Li
17966342,Marsh,Khan
16394583,Marsh,Khan
10492258,Marsh,Khan
14090025,Marsh,Khan
12674126,Bamoo,Khan
16022279,Queen,Khan
14670319,Marsh,Khan
17783480,Marsh,Khan
19850090,Marsh,O'Tooley
14796217,Marsh,Khan
15908570,Queen,Correy
11271021,Marsh,Correy
15507342,Queen,Correy
14932290,Marsh,Khan
11035168,Bamoo,Khan
11948943,Marsh,Khan
10068342,Marsh,Khan
14544889,Marsh,Khan
18571692,Marsh,Khan
10187208,Marsh,Khan
11389665,Queen,Khan
17816447,Marsh,O'Tooley
13236383,Bamoo,Correy
18228448,Queen,Khan
17405016,Marsh,Khan
15954946,Marsh,Khan
16875630,Marsh,Khan
15165369,Marsh,Correy
13754018,Trandee,Khan
12494169,Bamoo,Khan
17951916,Marsh,Khan
17799156,Queen,Correy
16239580,Marsh,Khan
18656703,Marsh,Correy
10354119,Marsh,Khan
10021106,Marsh,Khan
14856705,Marsh,Khan
16577208,Marsh,Khan
11670090,Marsh,Li
15274063,Marsh,Correy
12038967,Marsh,Correy
16771426,Marsh,Khan
13558028,Marsh,Khan
13730568,Queen,Li
13950581,Marsh,Correy
12513955,Marsh,Khan
16516977,Marsh,Khan
19064826,Marsh,Correy
19725259,Queen,Khan
14625105,Marsh,Correy
18312486,Bamoo,Khan
14508038,Marsh,Khan
10043947,Marsh,Li
12683675,Marsh,Khan
14574289,Marsh,Correy
14319099,Queen,Khan
19110061,Marsh,Correy
15088369,Marsh,Correy
10478977,Marsh,Khan
14006991,Bamoo,Khan
11132534,Marsh,Correy
18044819,Marsh,Khan
14302459,Bamoo,Khan
14907044,Marsh,Li
17786833,Marsh,Khan
13921389,Marsh,O'Tooley
11655906,Marsh,Khan
17769705,Queen,Li
11022933,Bamoo,Li
13149296,Marsh,Khan
16290089,Marsh,Khan
11495709,Marsh,Li
14722501,Marsh,Correy
12600110,Marsh,Khan
19141033,Marsh,Khan
11635414,Marsh,Khan
16224920,Queen,Li
11322792,Marsh,Correy
13237687,Marsh,Khan
17763521,Marsh,Khan
19707956,Marsh,Correy
17161390,Marsh,Li
18395132,Marsh,Khan
18740401,Queen,Li
15748085,Marsh,Li
10819953,Marsh,O'Tooley
12961995,Queen,Khan
14293503,Marsh,Correy
15076030,Marsh,Li
10917980,Queen,Li
18282015,Marsh,Correy
19985495,Marsh,Correy
15054631,Marsh,Khan
17894679,Raffah,Li
10212096,Marsh,Khan
12973734,Marsh,Khan
13127028,Trandee,Khan
16188782,Queen,Khan
12334603,Marsh,Correy
16487895,Marsh,Khan
16101737,Marsh,Khan
16762236,Marsh,Correy
19007181,Queen,Correy
11202415,Queen,Khan
11458003,Marsh,Khan
11668358,Marsh,O'Tooley
10580202,Trandee,Khan
10052367,Raffah,Li
16928769,Marsh,Correy
16917898,Marsh,Khan
12444907,Marsh,Khan
16362011,Marsh,Khan
15971336,Marsh,Khan
11572610,Marsh,Khan
19138471,Queen,Khan
16867823,Queen,Correy
19466931,Raffah,O'Tooley
11268029,Marsh,Correy
12625322,Marsh,Khan
18151951,Queen,Khan
18033266,Marsh,Correy
16963344,Marsh,Khan
16176381,Marsh,Correy
10286149,Marsh,O'Tooley
19006636,Marsh,Khan
13652048,Marsh,Khan
19733450,Queen,Khan
18654768,Marsh,Khan
18953487,Queen,Khan
17618999,Marsh,Correy
18843023,Marsh,Khan
18400997,Marsh,Khan
19545574,Trandee,Khan
18401376,Marsh,Li
10604521,Marsh,Khan
12488408,Marsh,Khan
18311325,Raffah,Khan
10911639,Bamoo,Li
14451922,Bamoo,Khan
11935346,Marsh,Khan
14344693,Marsh,Khan
13317142,Marsh,Khan
18467894,Marsh,Khan
16889140,Marsh,Correy
13963106,Raffah,Khan
10472040,Queen,Khan
11716799,Marsh,Li
18718765,Marsh,Khan
12709334,Marsh,Correy
14985105,Raffah,Khan
14642392,Marsh,Khan
18721786,Marsh,Li
18188805,Marsh,Li
13633027,Marsh,Khan
11292966,Marsh,Li
15584072,Queen,Khan
14908611,Queen,Khan
19655913,Queen,Khan
17678268,Queen,Khan
15269257,Marsh,Khan
15550111,Raffah,Khan
14176742,Marsh,Khan
16968841,Marsh,Correy
12255029,Marsh,Khan
19405091,Marsh,Khan
10882135,Marsh,Correy
13420496,Marsh,Khan
19088117,Marsh,O'Tooley
12820074,Marsh,Correy
12804343,Queen,Correy
14542485,Queen,Li
17935786,Raffah,Khan
19454313,Marsh,Khan
17274475,Queen,Khan
17223305,Marsh,Khan
19070381,Marsh,Li
11251965,Queen,Correy
12710826,Queen,Correy
12444808,Marsh,Khan
19775328,Marsh,Li
12749942,Marsh,Li
18301623,Marsh,Khan
17565576,Queen,Correy
19258890,Marsh,Li
15694054,Marsh,Khan
14008327,Marsh,Khan
12899791,Marsh,O'Tooley
10034219,Marsh,Khan
15094247,Marsh,Khan
17892394,Marsh,Correy
15548372,Marsh,Correy
18054680,Trandee,Khan
14837571,Queen,Khan
14999738,Bamoo,Li
19318057,Marsh,Li
18122777,Marsh,Correy
10444414,Marsh,Correy
15000863,Marsh,Khan
14293320,Trandee,Khan
13293433,Marsh,Khan
10024606,Marsh,Li
10109379,Marsh,Khan
19182034,Marsh,Khan
12495563,Marsh,Khan
19333617,Marsh,Li
19971428,Marsh,Li
18590508,Marsh,Correy
15779473,Marsh,Khan
17959353,Marsh,Khan
12506205,Marsh,Khan
17286898,Marsh,Khan
14517470,Bamoo,Khan
13804471,Bamoo,Khan
13816314,Queen,Li
12789064,Marsh,Khan
11104452,Queen,Khan
11613569,Marsh,O'Tooley
11765034,Queen,Correy
11580469,Marsh,Li
14677143,Marsh,Khan
12782980,Marsh,Correy
11405534,Marsh,Khan
17382869,Trandee,Khan
19819676,Bamoo,Correy
16818403,Marsh,Li
17075619,Marsh,Correy
13146646,Marsh,Khan
13810966,Bamoo,Correy
11369844,Queen,Li
19064804,Marsh,Li
14792189,Marsh,Khan
13705823,Bamoo,Li
16625904,Marsh,Li
10685000,Marsh,Khan
17276928,Queen,Li
15365075,Queen,Khan
13939486,Queen,Khan
12528936,Marsh,Khan
10529941,Marsh,Khan
18371955,Marsh,Khan
12240806,Marsh,Correy
18122609,Bamoo,Li
18789983,Raffah,Khan
19360563,Marsh,O'Tooley
19655743,Marsh,Correy
13939517,Marsh,Li
19359915,Marsh,Correy
10532300,Marsh,Li
11424022,Marsh,Khan
12925528,Marsh,Correy
12850979,Marsh,Correy
12379737,Marsh,Correy
15483505,Marsh,Li
16513407,Bamoo,Khan
13876114,Marsh,O'Tooley
15793535,Marsh,Khan
14644493,Marsh,Khan
12933848,Queen,Khan
12009399,Marsh,Correy
19118584,Marsh,Li
15448948,Marsh,Khan
19061959,Marsh,Khan
15040802,Trandee,Khan
19810522,Marsh,Khan
16435131,Bamoo,O'Tooley
13719606,Queen,Correy
10395915,Queen,Khan
13807173,Marsh,Khan
13565590,Marsh,Li
10697350,Marsh,Khan
16225786,Marsh,Khan
16472302,Marsh,O'Tooley
13945087,Marsh,Khan
11925088,Marsh,Khan
11028594,Queen,Khan
16853391,Queen,Khan
14778918,Marsh,Khan
16464257,Queen,Khan
18036448,Queen,Khan
14228183,Marsh,Li
19719198,Queen,Li
15698012,Marsh,Correy
11640073,Queen,Li
12793989,Bamoo,Khan
15716781,Queen,Correy
12014561,Marsh,Khan
17146923,Marsh,Khan
18488190,Queen,Khan
18278228,Marsh,Correy
18910914,Raffah,Khan
11087733,Marsh,Correy
11092512,Queen,Khan
16306805,Marsh,Li
19799179,Marsh,Khan
12039246,Bamoo,Khan
10495324,Marsh,Khan
14641296,Marsh,Khan
17980860,Marsh,Khan
19609696,Marsh,Correy
19879962,Queen,Khan
10927723,Marsh,Correy
14697494,Trandee,Li
11426482,Marsh,Correy
15892777,Bamoo,Li
14608591,Marsh,Khan
15258818,Marsh,O'Tooley
12763348,Marsh,O'Tooley
14429619,Marsh,Correy
11966755,Queen,Khan
12458997,Marsh,Correy
17835003,Queen,Khan
17862245,Marsh,Khan
15588814,Marsh,Correy
18329436,Marsh,Khan
11511525,Marsh,Khan
16561995,Marsh,Khan
16343238,Marsh,Khan
18192749,Marsh,Khan
15122347,Marsh,Li
18081095,Marsh,Khan
17504329,Marsh,Khan
12160563,Marsh,Khan
14471983,Bamoo,Khan
14499588,Marsh,Li
12757821,Marsh,Khan
16097653,Marsh,Li
13008886,Marsh,O'Tooley
10927708,Marsh,Correy
14085555,Marsh,Li
11187238,Marsh,Khan
18076544,Marsh,Khan
12662878,Bamoo,Khan
15712067,Marsh,Correy
12184345,Marsh,Khan
16057815,Marsh,Li
10274306,Marsh,Khan
17519133,Marsh,Khan
14450520,Bamoo,Correy
13642235,Marsh,Correy
19988220,Marsh,Li
19764367,Marsh,Correy
16016681,Queen,Khan
13522373,Marsh,Correy
11931978,Marsh,Khan
11196623,Marsh,Khan
13270630,Queen,Khan
16762774,Raffah,Li
10390683,Marsh,Khan
12353303,Raffah,Li
10468390,Marsh,Khan
15158651,Marsh,Correy
15177364,Marsh,Correy
14520263,Queen,Li
14988157,Marsh,Correy
12088226,Marsh,Khan
19801159,Marsh,Correy
16601147,Bamoo,Khan
11396093,Marsh,Khan
16042937,Marsh,Khan
10708007,Marsh,Khan
14268108,Marsh,Khan
17548614,Marsh,Khan
18710091,Marsh,Khan
17375389,Marsh,Li
16349552,Marsh,Li
18436292,Marsh,Li
15761135,Marsh,Khan
17794520,Marsh,Khan
17720759,Bamoo,Khan
13607029,Marsh,Khan
15219835,Queen,Khan
17478581,Queen,Correy
12649991,Marsh,Correy
11780281,Marsh,Correy
11683350,Marsh,Correy
17898697,Marsh,Khan
14375307,Queen,Khan
10563808,Marsh,Li
16437430,Marsh,Khan
16434509,Marsh,Li
14243624,Bamoo,Khan
15732272,Marsh,Khan
19660101,Bamoo,Khan
12032374,Marsh,Correy
13507526,Marsh,Khan
19496662,Queen,Khan
17750092,Marsh,Correy
16567588,Bamoo,Khan
10379351,Queen,O'Tooley
10352886,Marsh,Correy
17090042,Marsh,Khan
19072458,Marsh,Khan
13964284,Marsh,Correy
17556396,Raffah,Correy
19214647,Marsh,Khan
13326727,Marsh,Khan
16194753,Marsh,Khan
10664218,Marsh,Li
12809959,Bamoo,Khan
10591050,Marsh,Khan
18654133,Marsh,Khan
19853428,Marsh,Khan
11063762,Marsh,Khan
10661817,Raffah,Khan
11798659,Trandee,Li
16933968,Marsh,Correy
13992973,Bamoo,Correy
19964574,Marsh,Khan
13905324,Marsh,Correy
12718075,Marsh,Correy
10292865,Marsh,Khan
15567187,Marsh,Correy
18396893,Marsh,Khan
14806977,Marsh,Li
16978993,Marsh,Khan
10551397,Bamoo,Correy
14192469,Queen,Khan
19037423,Marsh,Khan
10753453,Marsh,Khan
18010062,Queen,Li
15424529,Marsh,Khan
18433941,Bamoo,Khan
13707053,Marsh,Khan
17398362,Marsh,Khan
14304141,Marsh,Khan
10072564,Marsh,Correy
17300365,Marsh,Li
12230730,Marsh,Khan
16471111,Queen,Correy
13053945,Queen,Li
15255207,Marsh,Khan
18053636,Marsh,Correy
15727879,Bamoo,Li
11336162,Marsh,Correy
10466046,Marsh,Khan
19256530,Queen,Khan
10018814,Marsh,Khan
11034462,Marsh,Khan
11448369,Marsh,Correy
13978268,Queen,Khan
10354237,Marsh,Khan
16200812,Queen,Khan
12035799,Marsh,Li
13146565,Marsh,Khan
15618653,Marsh,Khan
14048567,Marsh,Correy
10499722,Bamoo,Khan
11120146,Raffah,Khan
10580542,Marsh,Khan
18158110,Marsh,Correy
18756209,Queen,Li
14318767,Marsh,Khan
13662959,Marsh,Li
18914750,Marsh,Correy
18202452,Marsh,Correy
14692163,Marsh,Li
11429002,Marsh,Li
17036700,Marsh,Khan
10205976,Marsh,Li
17991544,Queen,Correy
14071387,Marsh,Khan
15256123,Marsh,Li
14463976,Marsh,Khan
18780267,Marsh,Li
15559025,Marsh,Khan
12592288,Marsh,Li
13512325,Marsh,Correy
14083579,Marsh,Khan
18517841,Queen,Khan
13153574,Marsh,Khan
10710341,Marsh,Khan
15425323,Marsh,Correy
16031662,Marsh,O'Tooley
17190813,Marsh,Khan
19582448,Marsh,Correy
13204362,Marsh,Correy
14849210,Bamoo,Khan
13350973,Trandee,Correy
16426276,Marsh,Khan
14388652,Marsh,Khan
15079911,Marsh,O'Tooley
18639238,Marsh,Li
17866871,Marsh,Khan
10229453,Queen,Khan
11597172,Marsh,Correy
18684526,Marsh,Khan
13999857,Marsh,Khan
12538793,Marsh,Khan
19816018,Marsh,Khan
13923788,Marsh,Khan
11383914,Marsh,Li
12240881,Queen,Khan
19169764,Bamoo,Khan
12893309,Queen,Khan
17138310,Marsh,Khan
16770164,Marsh,Khan
12071450,Queen,Khan
17870255,Marsh,Correy
13948487,Marsh,Correy
14753551,Marsh,Correy
10764266,Marsh,Khan
15069045,Marsh,Khan
18686382,Queen,Li
17508270,Bamoo,Khan
15195044,Raffah,Khan
12877535,Marsh,Khan
16595687,Marsh,Khan
19759379,Trandee,Li
14268974,Queen,Khan
15456974,Queen,Khan
17485327,Marsh,Khan
12602849,Queen,Correy
11120959,Marsh,Li
19447523,Marsh,Khan
11354091,Marsh,Khan
19758999,Bamoo,Li
15837248,Marsh,Khan
10178785,Marsh,Khan
18120970,Marsh,Khan
17180330,Marsh,Khan
17229851,Marsh,Khan
12685656,Marsh,Correy
14003900,Marsh,Khan
19131919,Marsh,Khan
11724878,Queen,Correy
15809244,Marsh,Khan
11679120,Queen,Correy
11058832,Marsh,Li
18292992,Marsh,Khan
15537612,Bamoo,Correy
11103955,Raffah,Khan
19721844,Queen,Khan
17990521,Marsh,Khan
17428079,Marsh,Khan
10574323,Marsh,Correy
10838454,Raffah,Li
10429686,Marsh,Correy
12949121,Raffah,Li
11865117,Marsh,Correy
15925073,Marsh,Khan
14164062,Marsh,Khan
10009465,Queen,Khan
13169756,Queen,Khan
19475720,Marsh,Khan
10898214,Bamoo,Khan
15267212,Marsh,Khan
19851894,Marsh,Khan
14894788,Marsh,Khan
12125098,Marsh,Khan
19363568,Marsh,Khan
18913657,Marsh,Khan
19822492,Queen,Khan
14070630,Marsh,Correy
13675429,Marsh,Khan
15034309,Marsh,Khan
12283326,Queen,Li
19259866,Queen,Li
14386780,Queen,Khan
19707959,Marsh,Khan
18822290,Bamoo,Khan
10419383,Marsh,Khan
18552638,Bamoo,Li
19995287,Bamoo,Correy
10246466,Marsh,Khan
14149474,Marsh,Correy
19562422,Marsh,Khan
19487478,Marsh,Khan
11296455,Trandee,Khan
17819782,Marsh,Khan
12498331,Bamoo,Khan
13961112,Bamoo,Khan
16347634,Marsh,Khan
13489700,Bamoo,Correy
16282941,Marsh,Li
18071153,Marsh,Khan
16621728,Marsh,Khan
14957047,Marsh,Khan
17998795,Marsh,Khan
19956273,Marsh,Li
12795111,Marsh,Correy
13986015,Marsh,Khan
13460740,Marsh,Li
16659704,Queen,Khan
17782606,Trandee,Khan
19117316,Marsh,Li
14136992,Marsh,Khan
19769437,Queen,Khan
17786846,Marsh,Li
19833877,Queen,Khan
11426108,Marsh,Correy
13058114,Marsh,Khan
16966267,Marsh,Khan
19669256,Bamoo,Khan
12977517,Marsh,Correy
12057973,Marsh,Khan
17310261,Queen,Khan
12462687,Marsh,Khan
19432006,Marsh,Khan
19325452,Bamoo,Li
11785205,Marsh,Khan
11498249,Marsh,Khan
10052142,Marsh,Khan
11222883,Marsh,Correy
12729526,Marsh,O'Tooley
13130413,Marsh,Khan
17965323,Marsh,Khan
17375052,Marsh,Li
17182496,Marsh,Khan
11262570,Marsh,Khan
11634467,Marsh,Khan
10447289,Marsh,Correy
14947473,Marsh,Khan
18848913,Marsh,Khan
10371732,Marsh,Khan
15268450,Marsh,Khan
16457839,Trandee,Khan
16430214,Marsh,Khan
10167413,Marsh,Khan
18517565,Marsh,Khan
10721862,Marsh,Khan
10543788,Marsh,Khan
19353382,Marsh,Khan
14218474,Queen,Khan
10771379,Queen,Li
16557353,Marsh,Khan
18191770,Marsh,Khan
18478979,Bamoo,Li
19188645,Marsh,Khan
14096684,Marsh,Li
13357865,Marsh,Khan
16136383,Marsh,Khan
12801499,Marsh,Correy
18448277,Bamoo,Khan
14962450,Marsh,Khan
17023133,Queen,Khan
13631539,Marsh,Li
16819756,Trandee,O'Tooley
13383770,Marsh,Khan
17093006,Marsh,O'Tooley
10998274,Marsh,Correy
12295802,Marsh,Khan
15412384,Marsh,Khan
14203709,Bamoo,Khan
19292726,Marsh,Khan
13372090,Queen,Khan
18522163,Queen,Correy
15969113,Marsh,Correy
16563184,Marsh,Li
18419188,Marsh,Khan
13706956,Marsh,Correy
18455136,Marsh,Khan
12524600,Marsh,Khan
10016407,Trandee,Correy
19134696,Marsh,Khan
10661361,Marsh,Correy
19519057,Marsh,Khan
15496801,Trandee,Khan
13176083,Trandee,Correy
11581450,Marsh,Li
19166250,Marsh,Li
14323547,Marsh,Khan
17655882,Marsh,Khan
14220540,Marsh,Khan
16843835,Trandee,Khan
13973697,Queen,Khan
11136053,Marsh,Khan
19437008,Marsh,Correy
16779834,Marsh,Khan
19483586,Bamoo,Khan
17287700,Trandee,Khan
12029594,Queen,Correy
16762326,Marsh,Correy
10761524,Bamoo,Correy
19633389,Marsh,Correy
18639752,Bamoo,Khan
10181533,Queen,Correy
16226001,Marsh,Li
18078955,Marsh,Khan
14279160,Queen,Khan
16776171,Queen,Khan
14228633,Marsh,Khan
16697447,Bamoo,Khan
10531301,Marsh,Li
15310132,Raffah,Khan
16482342,Queen,Correy
12044170,Marsh,Correy
10730265,Marsh,Khan
19318436,Marsh,Khan
13785436,Marsh,Correy
19771305,Marsh,Li
16238007,Trandee,Correy
12545456,Trandee,Khan
13446141,Marsh,Khan
14684655,Marsh,Khan
16688957,Marsh,Khan
18994444,Marsh,Li
12397910,Marsh,Khan
15172294,Bamoo,Khan
18795403,Marsh,Khan
10697419,Marsh,Correy
13970319,Queen,Khan
16062915,Marsh,O'Tooley
12255136,Marsh,Khan
14967514,Marsh,Khan
13320538,Bamoo,Khan
13398671,Marsh,O'Tooley
10210855,Marsh,Khan
15450009,Marsh,Khan
11313478,Marsh,Khan
13956280,Marsh,Khan
17048066,Queen,Khan
12020710,Marsh,O'Tooley
11349403,Bamoo,Correy
13121558,Marsh,Khan
14129720,Queen,Khan
19720028,Queen,Correy
15184247,Bamoo,Correy
10566086,Marsh,Khan
18065775,Marsh,Khan
11631788,Marsh,Khan
13682133,Marsh,Khan
14900298,Marsh,Khan
18091504,Marsh,Khan
13856989,Bamoo,Correy
14618068,Marsh,Li
14986838,Marsh,Khan
12015709,Marsh,Khan
11442544,Marsh,Li
14087830,Marsh,Khan
18452541,Marsh,Khan
16004271,Marsh,Khan
15224107,Queen,Khan
15231774,Marsh,Khan
14154436,Marsh,Correy
14503447,Marsh,Correy
17130503,Bamoo,Khan
19768053,Marsh,Khan
12853179,Marsh,Li
14732404,Queen,O'Tooley
16164152,Marsh,Khan
18288195,Marsh,Khan
14131009,Marsh,Correy
19359669,Marsh,Khan
18945042,Bamoo,Khan
10659161,Marsh,O'Tooley
19637599,Queen,Khan
19196574,Marsh,Khan
17188456,Queen,Li
13085875,Raffah,Khan
10640522,Marsh,Khan
15205505,Bamoo,Khan
17542730,Queen,Li
